,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,season,H_ROUND,H_TP3,H_TP5,H_GS_H,H_GS_A,H_GR_H,H_GR_A,H_TGS,H_TGR,H_AvGS_H,H_AvGS_A,H_AvGR_H,H_AvGR_A,H_Av_TGS,H_Av_TGR,H_Pnt_H,H_Pnt_A,H_T_pnt,H_Av_Pnt_H,H_Av_pnt_A,H_Av_T_pnt,A_ROUND,A_TP3,A_TP5,Aw_GS_H,Aw_GS_A,Aw_GR_H,Aw_GR_A,Aw_TGS,Aw_TGR,Aw_AvGS_H,Aw_AvGS_A,Aw_AvGR_H,Aw_AvGR_A,Aw_Av_TGS,Aw_Av_TGR,Aw_Pnt_H,Aw_Pnt_A,Aw_T_pnt,Aw_Av_Pnt_H,Aw_Av_pnt_A,Aw_Av_T_pnt,DIFF_TP,DIFF_HP-AP,SUMM_HGSH+HGSH+AGRA,SUMM_HGRH+AGSA,SUMM_HTGS+ATGR,SUMM_HTGR+ATGS,DIFF_L3MP,DIFF_L5MP,DIFF_av_TP,DIFF_av_HP-AP,SUMM_av_HGSH+AGRA,SUMM_av_HGRH+AGSA,SUMM_av_HTGS+ATGR,SUMM_av_HTGR+ATGS,Goal/No_Goal,Over2.5/Under2.5,Over1.5/Under1.5
20,27/08/16,Chelsea,Burnley,3.0,0.0,H,2016/2017,3.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.5,0.0,1.0,0.5,3.0,0.0,3.0,1.5,0.0,1.5,3.0,3.0,2.0,1.0,5.0,4.0,0.0,0.0,1.5,3.0,2.0,1.0,2.5,2.0,0,1,1
21,27/08/16,Crystal Palace,Bournemouth,1.0,1.0,D,2016/2017,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,1.0,0.0,3.0,1.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.5,1,0,1
22,27/08/16,Everton,Stoke,1.0,0.0,H,2016/2017,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,2.5,0.0,1.0,1.0,0.0,1.0,0.5,3.0,0.0,2.0,2.0,8.0,4.0,3.0,3.0,1.5,0.0,2.0,2.0,4.0,2.0,0,0,0
23,27/08/16,Hull,Man United,0.0,1.0,A,2016/2017,3.0,3.0,3.0,2.0,2.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,2.0,0.5,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,1.0,5.0,1.0,2.0,3.0,0.0,1.0,2.5,0.5,3.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,2.5,3.0,0,0,0
24,27/08/16,Leicester,Swansea,2.0,1.0,H,2016/2017,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.5,1.0,0.0,3.0,3.0,0.0,3.0,1.5,-2.0,-2.0,0.0,1.0,3.0,3.0,1.0,1.0,-1.0,-2.0,0.0,1.0,1.5,1.5,1,1,1
25,27/08/16,Southampton,Sunderland,1.0,1.0,D,2016/2017,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,0.5,1.5,1.0,0.0,1.0,1.0,0.0,0.5,3.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,5.0,5.0,0.0,0.0,0.5,1.0,3.0,2.0,2.5,2.5,1,0,1
26,27/08/16,Tottenham,Liverpool,1.0,1.0,D,2016/2017,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,3.0,1.0,4.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,5.0,0.0,2.0,0.0,2.5,2.0,2.5,0.0,3.0,3.0,0.0,1.5,1.5,1.0,0.0,6.0,4.0,7.0,5.0,3.0,3.0,0.5,1.5,3.5,2.0,3.5,2.5,1,0,1
27,27/08/16,Watford,Arsenal,1.0,3.0,A,2016/2017,3.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.5,0.0,1.0,1.0,0.0,1.0,0.5,3.0,1.0,1.0,3.0,0.0,4.0,0.0,3.0,4.0,3.0,0.0,4.0,0.0,1.5,2.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,-1.0,1.0,2.0,6.0,6.0,-1.0,-1.0,0.0,-1.0,1.0,2.0,3.0,3.0,1,1,1
28,28/08/16,Man City,West Ham,3.0,1.0,H,2016/2017,3.0,3.0,3.0,2.0,4.0,1.0,1.0,6.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,1.5,3.0,3.0,4.0,2.0,8.0,4.0,0.0,0.0,1.5,3.0,4.0,2.0,4.0,2.0,1,1,1
29,28/08/16,West Brom,Middlesbrough,0.0,0.0,D,2016/2017,3.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,3.0,1.5,3.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.5,1.0,1.0,3.0,4.0,1.0,3.0,2.0,-1.0,-3.0,2.0,4.0,4.0,5.0,-3.0,-3.0,-0.5,-3.0,2.0,4.0,2.0,2.5,0,0,0
30,10/09/16,Arsenal,Southampton,2.0,1.0,H,2016/2017,4.0,3.0,3.0,3.0,3.0,4.0,1.0,6.0,5.0,3.0,1.5,4.0,0.5,2.0,1.66666666667,0.0,4.0,4.0,0.0,2.0,1.33333333333,4.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,0.666666666667,1.33333333333,2.0,0.0,2.0,1.0,0.0,0.666666666667,2.0,0.0,5.0,4.0,10.0,7.0,2.0,2.0,0.666666666667,0.0,5.0,4.0,3.33333333333,2.33333333333,1,1,1
31,10/09/16,Bournemouth,West Brom,1.0,0.0,H,2016/2017,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,0.5,3.0,1.0,0.666666666667,1.66666666667,0.0,1.0,1.0,0.0,0.5,0.333333333333,4.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.5,1.0,1.0,0.0,0.666666666667,0.666666666667,1.0,3.0,4.0,0.5,3.0,1.33333333333,-3.0,-3.0,1.0,4.0,4.0,7.0,0.0,0.0,-1.0,-3.0,1.0,4.0,1.33333333333,2.33333333333,0,0,0
32,10/09/16,Burnley,Hull,1.0,1.0,D,2016/2017,4.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,4.0,1.0,0.0,0.5,3.0,0.666666666667,1.33333333333,3.0,0.0,3.0,1.5,0.0,1.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,1.33333333333,0.666666666667,3.0,3.0,6.0,1.5,3.0,2.0,-3.0,0.0,2.0,3.0,4.0,8.0,0.0,0.0,-1.0,-1.5,1.0,2.5,1.33333333333,2.66666666667,1,0,1
33,10/09/16,Liverpool,Leicester,4.0,1.0,H,2016/2017,4.0,1.0,1.0,0.0,5.0,0.0,6.0,5.0,6.0,0.0,1.66666666667,0.0,2.0,1.66666666667,2.0,0.0,4.0,4.0,0.0,1.33333333333,1.33333333333,4.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,0.5,2.0,1.0,1.0,4.0,0.0,4.0,2.0,0.0,1.33333333333,0.0,0.0,2.0,1.0,8.0,9.0,-2.0,-2.0,0.0,0.0,2.0,1.0,2.66666666667,3.0,1,1,1
34,10/09/16,Man United,Man City,1.0,2.0,A,2016/2017,4.0,3.0,3.0,2.0,4.0,0.0,1.0,6.0,1.0,2.0,2.0,0.0,0.5,2.0,0.333333333333,3.0,6.0,9.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,1.0,9.0,3.0,2.5,4.0,1.0,1.0,3.0,1.0,6.0,3.0,9.0,3.0,3.0,3.0,0.0,0.0,3.0,4.0,9.0,10.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.33333333333,1,1,1
35,10/09/16,Middlesbrough,Crystal Palace,1.0,2.0,A,2016/2017,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.5,1.0,0.666666666667,1.0,4.0,5.0,1.0,2.0,1.66666666667,4.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.5,0.0,1.0,1.0,0.333333333333,1.0,1.0,0.0,1.0,0.5,0.0,0.333333333333,4.0,1.0,2.0,1.0,6.0,3.0,0.0,0.0,1.33333333333,1.0,2.0,1.0,2.0,1.0,1,1,1
36,10/09/16,Stoke,Tottenham,0.0,4.0,A,2016/2017,4.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,6.0,1.0,0.5,4.0,1.0,0.666666666667,2.0,0.0,1.0,1.0,0.0,0.5,0.333333333333,4.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.5,1.0,1.0,0.666666666667,4.0,1.0,5.0,2.0,1.0,1.66666666667,-4.0,-1.0,2.0,5.0,4.0,9.0,-1.0,-1.0,-1.33333333333,-1.0,2.0,5.0,1.33333333333,3.0,0,1,1
37,10/09/16,West Ham,Watford,2.0,4.0,A,2016/2017,4.0,0.0,0.0,1.0,2.0,0.0,5.0,3.0,5.0,1.0,1.0,0.0,2.5,1.0,1.66666666667,3.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,5.0,1.0,3.0,6.0,1.0,1.0,2.5,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.333333333333,2.0,2.0,2.0,1.0,9.0,8.0,0.0,0.0,0.666666666667,2.0,2.0,1.0,3.0,2.66666666667,1,1,1
38,11/09/16,Swansea,Chelsea,2.0,2.0,D,2016/2017,4.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,0.666666666667,1.33333333333,0.0,3.0,3.0,0.0,1.5,1.0,4.0,3.0,3.0,5.0,2.0,1.0,1.0,7.0,2.0,2.5,2.0,0.5,1.0,2.33333333333,0.666666666667,6.0,3.0,9.0,3.0,3.0,3.0,-6.0,-3.0,1.0,4.0,4.0,11.0,-3.0,-3.0,-2.0,-3.0,1.0,4.0,1.33333333333,3.66666666667,1,1,1
39,12/09/16,Sunderland,Everton,0.0,3.0,A,2016/2017,4.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,2.0,1.5,1.0,1.66666666667,0.0,1.0,1.0,0.0,0.5,0.333333333333,4.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.33333333333,0.666666666667,4.0,3.0,7.0,2.0,3.0,2.33333333333,-6.0,-3.0,2.0,4.0,5.0,9.0,-2.0,-2.0,-2.0,-3.0,2.0,4.0,1.66666666667,3.0,0,1,1
40,16/09/16,Chelsea,Liverpool,1.0,2.0,A,2016/2017,5.0,7.0,1.0,5.0,4.0,1.0,3.0,9.0,4.0,2.5,2.0,0.5,1.5,2.25,1.0,6.0,4.0,10.0,3.0,2.0,2.5,5.0,4.0,3.0,4.0,5.0,1.0,6.0,9.0,7.0,4.0,1.66666666667,1.0,2.0,2.25,1.75,3.0,4.0,7.0,3.0,1.33333333333,1.75,3.0,2.0,11.0,6.0,16.0,13.0,3.0,-2.0,0.75,1.66666666667,4.5,2.16666666667,4.0,3.25,1,1,1
41,17/09/16,Everton,Middlesbrough,3.0,1.0,H,2016/2017,5.0,9.0,3.0,2.0,5.0,1.0,1.0,7.0,2.0,1.0,2.5,0.5,0.5,1.75,0.5,4.0,6.0,10.0,2.0,3.0,2.5,5.0,4.0,0.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,1.0,1.5,0.5,1.0,1.0,1.0,4.0,5.0,0.5,2.0,1.25,5.0,0.0,3.0,3.0,11.0,6.0,5.0,3.0,1.25,0.0,1.5,1.5,2.75,1.5,1,1,1
42,17/09/16,Hull,Arsenal,1.0,4.0,A,2016/2017,5.0,4.0,1.0,2.0,3.0,2.0,1.0,5.0,3.0,1.0,1.5,1.0,0.5,1.25,0.75,3.0,4.0,7.0,1.5,2.0,1.75,5.0,7.0,3.0,5.0,3.0,5.0,1.0,8.0,6.0,2.5,1.5,2.5,0.5,2.0,1.5,3.0,4.0,7.0,1.5,2.0,1.75,0.0,-1.0,3.0,5.0,11.0,11.0,-3.0,-2.0,0.0,-0.5,1.5,2.5,2.75,2.75,1,1,1
43,17/09/16,Leicester,Burnley,3.0,0.0,H,2016/2017,5.0,4.0,0.0,2.0,2.0,1.0,6.0,4.0,7.0,1.0,1.0,0.5,3.0,1.0,1.75,4.0,0.0,4.0,2.0,0.0,1.0,5.0,4.0,1.0,3.0,0.0,2.0,3.0,3.0,5.0,1.0,0.0,0.666666666667,3.0,0.75,1.25,4.0,0.0,4.0,1.33333333333,0.0,1.0,0.0,4.0,5.0,1.0,9.0,10.0,0.0,-1.0,0.0,2.0,4.0,0.5,2.25,2.5,0,1,1
